FREQ;Frequency;REF_AREA;Territory;DATA_TYPE;Indicator;SEX;Sex (DESC);AGE;Age (DESC);CONTARCTUAL_OCCUPATION;Contractual occupation;ECON_ACTIVITY_NACE_2007;Economic activity (NACE Rev. 2);EMPLOYESS_CLASS;Employees class;Time (TIME_PERIOD);Observation;OBS_STATUS;Observation status;NOTE_REF_AREA;Territory (NOTE_REF_AREA);NOTE_DATA_TYPE;Indicator (NOTE_DATA_TYPE);NOTE_SEX;Sex (DESC) (NOTE_SEX);NOTE_AGE;Age (DESC) (NOTE_AGE);NOTE_CONTARCTUAL_OCCUPATION;Contractual occupation (NOTE_CONTARCTUAL_OCCUPATION);NOTE_ECON_ACTIVITY_NACE_2007;Economic activity (NACE Rev. 2) (NOTE_ECON_ACTIVITY_NACE_2007);NOTE_EMPLOYESS_CLASS;Employees class (NOTE_EMPLOYESS_CLASS);NOTE_TIME_PERIOD;Time;BASE_PER;Base year;UNIT_MEAS;Measure unit;UNIT_MULT;Multiplication unit
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;C;Manufacturing;TOTAL;Total;2018;10.82;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;C;Manufacturing;TOTAL;Total;2019;10.98;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;C;Manufacturing;TOTAL;Total;2020;11.14;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;C;Manufacturing;TOTAL;Total;2021;11.3;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;D;Electricity, gas, steam and air conditioning supply;TOTAL;Total;2014;13.08;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;D;Electricity, gas, steam and air conditioning supply;TOTAL;Total;2015;13.04;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;D;Electricity, gas, steam and air conditioning supply;TOTAL;Total;2016;13.38;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;D;Electricity, gas, steam and air conditioning supply;TOTAL;Total;2017;13.89;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;D;Electricity, gas, steam and air conditioning supply;TOTAL;Total;2018;14.04;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;D;Electricity, gas, steam and air conditioning supply;TOTAL;Total;2019;14.13;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;D;Electricity, gas, steam and air conditioning supply;TOTAL;Total;2020;14.24;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;D;Electricity, gas, steam and air conditioning supply;TOTAL;Total;2021;14.41;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;E;Water supply sewerage, waste management and remediation activities;TOTAL;Total;2014;11.5;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;E;Water supply sewerage, waste management and remediation activities;TOTAL;Total;2015;11.61;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;E;Water supply sewerage, waste management and remediation activities;TOTAL;Total;2016;11.46;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;E;Water supply sewerage, waste management and remediation activities;TOTAL;Total;2017;11.19;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;E;Water supply sewerage, waste management and remediation activities;TOTAL;Total;2018;11.23;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;E;Water supply sewerage, waste management and remediation activities;TOTAL;Total;2019;11.47;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;E;Water supply sewerage, waste management and remediation activities;TOTAL;Total;2020;11.41;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;E;Water supply sewerage, waste management and remediation activities;TOTAL;Total;2021;11.55;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2014;9.76;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2015;10.1;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2016;9.95;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2017;9.91;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2018;9.79;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2019;9.79;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2020;9.96;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2021;10.09;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2014;9.94;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2015;10.1;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2016;10.12;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2017;10.24;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2018;10.25;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2019;10.31;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2020;10.62;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2021;10.56;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2014;10.5;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2015;10.55;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2016;10.68;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2017;10.84;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;ITC;Nord-ovest;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2018;10.94;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
